PERIODO;AMBITO;GERENCIA;TRAMOS_EDAD;SEXO;TIPO;ORD_CAT;GRUPO;CAT;ESPECIALIDAD;REGIMEN;VINCULACION;AÑO_FORM;TOTAL_EFECTIVOS;DESTINO ACTIVIDAD;TIPO_ESPECIALDAD;CENTRO_GESTOR
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OFTALMOLOGIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OFTALMOLOGIA;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OTORRINOLARINGOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;UROLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE CUIDADOS PALIATIVOS;ONCOLOGIA MEDICA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE URGENCIA HOSPITALARIA;MEDICINA FAMILIAR Y COMUNITARIA;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE URGENCIA HOSPITALARIA;MEDICINA FAMILIAR Y COMUNITARIA;ESTATUTARIO;RESTO DE INTERINOS;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE URGENCIA HOSPITALARIA;NEUMOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ALERGOLOGIA;LABORAL;FORM;AÑO 2;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ALERGOLOGIA;LABORAL;FORM;AÑO 3;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ALERGOLOGIA;LABORAL;FORM;AÑO 4;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ANALISIS CLINICOS;LABORAL;FORM;AÑO 1;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ANALISIS CLINICOS;LABORAL;FORM;AÑO 3;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ANATOMIA PATOLOGICA;LABORAL;FORM;AÑO 2;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ANATOMIA PATOLOGICA;LABORAL;FORM;AÑO 3;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ANATOMIA PATOLOGICA;LABORAL;FORM;AÑO 4;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ANESTESIOLOGIA Y REANIMACION;LABORAL;FORM;AÑO 1;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ANESTESIOLOGIA Y REANIMACION;LABORAL;FORM;AÑO 2;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ANESTESIOLOGIA Y REANIMACION;LABORAL;FORM;AÑO 3;6;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ANESTESIOLOGIA Y REANIMACION;LABORAL;FORM;AÑO 4;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ANGIOLOGIA Y CIRUGIA VASCULAR;LABORAL;FORM;AÑO 4;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;APARATO DIGESTIVO;LABORAL;FORM;AÑO 1;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;APARATO DIGESTIVO;LABORAL;FORM;AÑO 2;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;APARATO DIGESTIVO;LABORAL;FORM;AÑO 3;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;BIOQUIMICA CLINICA;LABORAL;FORM;AÑO 2;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;BIOQUIMICA CLINICA;LABORAL;FORM;AÑO 4;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CARDIOLOGIA;LABORAL;FORM;AÑO 1;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CARDIOLOGIA;LABORAL;FORM;AÑO 2;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CARDIOLOGIA;LABORAL;FORM;AÑO 3;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CARDIOLOGIA;LABORAL;FORM;AÑO 5;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA CARDIOVASCULAR;LABORAL;FORM;AÑO 2;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA CARDIOVASCULAR;LABORAL;FORM;AÑO 5;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA GENERAL Y DEL APARATO DIGESTIVO;LABORAL;FORM;AÑO 2;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA GENERAL Y DEL APARATO DIGESTIVO;LABORAL;FORM;AÑO 3;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA GENERAL Y DEL APARATO DIGESTIVO;LABORAL;FORM;AÑO 4;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA GENERAL Y DEL APARATO DIGESTIVO;LABORAL;FORM;AÑO 5;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA ORAL Y MAXILOFACIAL;LABORAL;FORM;AÑO 1;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA ORAL Y MAXILOFACIAL;LABORAL;FORM;AÑO 4;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA ORAL Y MAXILOFACIAL;LABORAL;FORM;AÑO 5;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA;LABORAL;FORM;AÑO 1;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA;LABORAL;FORM;AÑO 2;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA;LABORAL;FORM;AÑO 3;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA;LABORAL;FORM;AÑO 4;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA;LABORAL;FORM;AÑO 5;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA PEDIATRICA;LABORAL;FORM;AÑO 2;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA PEDIATRICA;LABORAL;FORM;AÑO 4;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA PLASTICA, ESTETICA Y REPARADORA;LABORAL;FORM;AÑO 1;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA PLASTICA, ESTETICA Y REPARADORA;LABORAL;FORM;AÑO 2;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA PLASTICA, ESTETICA Y REPARADORA;LABORAL;FORM;AÑO 3;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA PLASTICA, ESTETICA Y REPARADORA;LABORAL;FORM;AÑO 4;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA PLASTICA, ESTETICA Y REPARADORA;LABORAL;FORM;AÑO 5;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;CIRUGIA TORACICA;LABORAL;FORM;AÑO 5;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;DERMATOLOGIA MEDICO-QUIRURGICA Y VENEREOLOGIA;LABORAL;FORM;AÑO 1;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;DERMATOLOGIA MEDICO-QUIRURGICA Y VENEREOLOGIA;LABORAL;FORM;AÑO 2;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;DERMATOLOGIA MEDICO-QUIRURGICA Y VENEREOLOGIA;LABORAL;FORM;AÑO 4;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ENDOCRINOLOGIA Y NUTRICION;LABORAL;FORM;AÑO 1;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;ENDOCRINOLOGIA Y NUTRICION;LABORAL;FORM;AÑO 3;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;FARMACIA HOSPITALARIA;LABORAL;FORM;AÑO 4;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;FARMACOLOGIA CLINICA;LABORAL;FORM;AÑO 1;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;FARMACOLOGIA CLINICA;LABORAL;FORM;AÑO 3;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;FARMACOLOGIA CLINICA;LABORAL;FORM;AÑO 4;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;GERIATRIA;LABORAL;FORM;AÑO 1;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;HEMATOLOGIA Y HEMOTERAPIA;LABORAL;FORM;AÑO 1;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;HEMATOLOGIA Y HEMOTERAPIA;LABORAL;FORM;AÑO 2;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;HEMATOLOGIA Y HEMOTERAPIA;LABORAL;FORM;AÑO 3;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;HEMATOLOGIA Y HEMOTERAPIA;LABORAL;FORM;AÑO 4;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;INMUNOLOGIA;LABORAL;FORM;AÑO 3;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA FISICA Y REHABILITACION;LABORAL;FORM;AÑO 1;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA FISICA Y REHABILITACION;LABORAL;FORM;AÑO 2;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA FISICA Y REHABILITACION;LABORAL;FORM;AÑO 3;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA INTENSIVA;LABORAL;FORM;AÑO 1;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA INTENSIVA;LABORAL;FORM;AÑO 2;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA INTENSIVA;LABORAL;FORM;AÑO 4;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA INTENSIVA;LABORAL;FORM;AÑO 5;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA INTERNA;LABORAL;FORM;AÑO 1;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA INTERNA;LABORAL;FORM;AÑO 2;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA INTERNA;LABORAL;FORM;AÑO 3;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA INTERNA;LABORAL;FORM;AÑO 4;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA INTERNA;LABORAL;FORM;AÑO 5;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA NUCLEAR;LABORAL;FORM;AÑO 3;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MEDICINA PREVENTIVA Y SALUD PUBLICA;LABORAL;FORM;AÑO 3;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MICROBIOLOGIA Y PARASITOLOGIA;LABORAL;FORM;AÑO 1;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MICROBIOLOGIA Y PARASITOLOGIA;LABORAL;FORM;AÑO 3;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. LA PAZ;< 40;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;MICROBIOLOGIA Y PARASITOLOGIA;LABORAL;FORM;AÑO 4;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188201
