SECUENCIA;COD_AREA;DENOMINACION_AREA;COD_ORGANO_DIRECTIVO;DENOMINACION_ORGANO_DIRECTIVO;COD_GRUPO_PERSONAL;DESC__GRUPO_PERSONAL;COD_GRUPO_TITULACION;DESC_GRUPO_TITULACION;COD_CATEGORIA;DESC_CATEGORIA;COD_SEXO;DESC_SEXO;RANGO_EDAD;TOTAL_PERSONAS;MES_DATOS;ANIO_DATOS;FX_CARGA;FX_DATOS_INI;FX_DATOS_FIN
"322";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D065";"OFICIAL EDIFICIOS Y DEPENDENCIAS                            ";"M";"Mujer";"55 - 59";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"323";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D065";"OFICIAL EDIFICIOS Y DEPENDENCIAS                            ";"H";"Hombre";"60 - 64";2;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"324";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"I";"Funcionario Interino";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A635";"TECNICO SUPERIOR                                            ";"M";"Mujer";"40 - 44";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"325";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B015";"DIPLOMADO EN TRABAJOS SOCIALES                              ";"M";"Mujer";"35 - 39";2;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"326";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B015";"DIPLOMADO EN TRABAJOS SOCIALES                              ";"H";"Hombre";"30 - 34";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"327";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B065";"INSPECTOR TECNICO DE CALIDAD Y CONSUMO                      ";"M";"Mujer";"65 - 69";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"328";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B070";"TECNICO DE GESTION                                          ";"M";"Mujer";"55 - 59";3;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"329";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B070";"TECNICO DE GESTION                                          ";"H";"Hombre";"55 - 59";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"330";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"331";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"L";"Laboral Fijo";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"WA15";"JEFE DE DEPARTAMENTO 2";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"332";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"L";"Laboral Fijo";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B025";"MAESTRO                                                     ";"H";"Hombre";"65 - 69";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"333";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"L";"Laboral Fijo";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC16";"MONITOR DEPORTIVO";"M";"Mujer";"50 - 54";2;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"334";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"L";"Laboral Fijo";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC16";"MONITOR DEPORTIVO";"H";"Hombre";"65 - 69";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"335";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"L";"Laboral Fijo";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC27";"TECNICO DE MANTENIMIENTO 1";"H";"Hombre";"60 - 64";2;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"336";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"L";"Laboral Fijo";"C2";"Graduado Escolar,F.P. de 1º grado";"WD06";"AUXILIAR ADMINISTRATIVO-TAQUILLERO";"M";"Mujer";"65 - 69";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"337";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"L";"Laboral Fijo";"E";"Certificado de Escolaridad";"WE04";"OPERARIO 1";"M";"Mujer";"60 - 64";2;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"338";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"D";"Laboral indefinido";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC16";"MONITOR DEPORTIVO";"M";"Mujer";"40 - 44";2;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"339";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"D";"Laboral indefinido";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC16";"MONITOR DEPORTIVO";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"340";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"WA26";"PREPARADOR FISICO";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"341";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"WA26";"PREPARADOR FISICO";"H";"Hombre";"25 - 29";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"342";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"WA26";"PREPARADOR FISICO";"H";"Hombre";"40 - 44";2;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"343";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"WA26";"PREPARADOR FISICO";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"344";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B025";"MAESTRO                                                     ";"M";"Mujer";"55 - 59";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"345";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"WB04";"ENFERMERA/O";"M";"Mujer";"30 - 34";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"346";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"WB04";"ENFERMERA/O";"M";"Mujer";"40 - 44";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"347";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"WB16";"RESPONSABLE OPERATIVO INSTALACION";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"348";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC15";"JEFE DE NEGOCIADO";"M";"Mujer";"55 - 59";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"349";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC16";"MONITOR DEPORTIVO";"M";"Mujer";"35 - 39";3;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"350";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC16";"MONITOR DEPORTIVO";"H";"Hombre";"25 - 29";6;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"351";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC16";"MONITOR DEPORTIVO";"H";"Hombre";"35 - 39";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"352";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC18";"MONITOR DEPORTIVO S.O.S.";"H";"Hombre";"30 - 34";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"353";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC27";"TECNICO DE MANTENIMIENTO 1";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"354";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC27";"TECNICO DE MANTENIMIENTO 1";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"355";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"C2";"Graduado Escolar,F.P. de 1º grado";"WD06";"AUXILIAR ADMINISTRATIVO-TAQUILLERO";"M";"Mujer";"55 - 59";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"356";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"C2";"Graduado Escolar,F.P. de 1º grado";"WD16";"TECNICO SALVAMENTO SOCORRISMO";"M";"Mujer";"40 - 44";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
"357";"10000003";"Distrito de Arganzuela                                                          ";"10006150";"Coordinación del Distrito de Arganzuela                                         ";"T";"Laboral Temporal";"C2";"Graduado Escolar,F.P. de 1º grado";"WD16";"TECNICO SALVAMENTO SOCORRISMO";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.227";"2023-02-01";"2023-02-01"
